code,nuts,almondnuts,brazil_nuts,macadamia_nuts,hazelnut,pistachio,walnut,cashew,celery,crustaceans,eggs,fish,gluten,lupin,milk,molluscs,mustard,peanut,sesame,soy,sulfite
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420025066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4104420025066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4104420025547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420025547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420025721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420025721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420025929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420025929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420026704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420026704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420028326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420028326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420028364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420028364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420028708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420028708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4104420030220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420030220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420030282,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
4104420030282,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
4104420031647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420031647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420031708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420031708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4104420037281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420037281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420037427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420037427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420045286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420045286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420053083,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0
4104420053083,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0
4104420053489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0
4104420053489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0
2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,1,0
2,2,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,1,0
4104420053922,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0
4104420053922,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0
4104420054363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4104420054363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4104420055209,2,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0
4104420055209,2,0,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0
4104420055360,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4104420055360,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4104420056121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
4104420056121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
4104420056244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4104420056244,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4104420056343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4104420056343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4104420057487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4104420057487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4104420060180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420060180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420073548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420073548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420074903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420074903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420076907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420076907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420080423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420080423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420134607,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
4104420134607,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
4104420136564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420136564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420137547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420137547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420137905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
4104420137905,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
4104420138681,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4104420138681,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4104420140660,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
4104420140660,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
4104420140929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420140929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420142640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420142640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4104420142787,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0
4104420142787,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0
4104420144149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420144149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420145122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145962,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
4104420145962,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
4104420146860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420146860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420173279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4104420173279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4104420173514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420173514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420179080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4104420179080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4104420179189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420179189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420179417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420179417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420181007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
4104420181007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
4104420183223,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0
4104420183223,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420184497,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0
4104420184497,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0
4104420187412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
4104420187412,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
4104420188174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4104420188174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4104420204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420205444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4104420205444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4104420206618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4104420206618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4104420207325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420207325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420208247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4104420208247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0
4104420209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420214620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420214620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420218536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
4104420218536,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
4104420220355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420220355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420220713,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0
4104420220713,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0
4104420221710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4104420221710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4104420221833,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0
4104420221833,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0
4104420222748,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
4104420222748,2,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
4104420223530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420223530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420225770,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
4104420225770,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
4104420225800,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
4104420225800,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
42239499,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
42239499,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
42256199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42256199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42330660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42330660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42373186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42373186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
