code,nuts,almondnuts,brazil_nuts,macadamia_nuts,hazelnut,pistachio,walnut,cashew,celery,crustaceans,eggs,fish,gluten,lupin,milk,molluscs,mustard,peanut,sesame,soy,sulfite
4104420030282,0,0,2056.9541666340406,1659.9394111875927,0,4574.793686554228,1824.7734119342708,1238.5130864883074,1,1197.4607967553575,3616.669804380783,2641.4127825516825,1442.9271659458896,0,4703.233621297672,0,96.90416538582885,3323.354958323979,1137.8377798026247,0,1380.4834883154713
4104420030282,0,0,2056.9541666340406,1659.9394111875927,0,4574.793686554228,1824.7734119342708,1238.5130864883074,1,1197.4607967553575,3616.669804380783,2641.4127825516825,1442.9271659458896,0,4703.233621297672,0,96.90416538582885,3323.354958323979,1137.8377798026247,0,1380.4834883154713
4104420031647,6130.267370761078,0,0,1837.6096089118987,1180.9669853425148,0,0,5605.469816050911,5549.8353118998828,1916.1929535782979,964.7229416299466,0,0,1546.2885842909693,2432.112428287838,0,4427.753981414251,2641.6488889716425,449.1970320401638,2611.229672196643,6908.955183553911
4104420031647,6130.267370761078,0,0,1837.6096089118987,1180.9669853425148,0,0,5605.469816050911,5549.8353118998828,1916.1929535782979,964.7229416299466,0,0,1546.2885842909693,2432.112428287838,0,4427.753981414251,2641.6488889716425,449.1970320401638,2611.229672196643,6908.955183553911
4104420031708,6646.843428710227,2038.442027413425,7404.103012705594,4034.743341518089,5863.498563316231,1773.7890773341278,2373.2544968112047,1648.9819516639395,54.0160384581064,1772.4578415961037,4049.8991171763323,5899.06318221593,0,3322.811321299556,7547.5097301712,0,1,2815.511107282209,1276.1365310004069,1270.8963102457758,0
4104420031708,6646.843428710227,2038.442027413425,7404.103012705594,4034.743341518089,5863.498563316231,1773.7890773341278,2373.2544968112047,1648.9819516639395,54.0160384581064,1772.4578415961037,4049.8991171763323,5899.06318221593,0,3322.811321299556,7547.5097301712,0,1,2815.511107282209,1276.1365310004069,1270.8963102457758,0
4104420037281,0,1536.4898597340723,2062.8320139039906,3384.09047502119,0,945.105672952728,4124.726542099762,0,7438.006800505509,5022.376131869297,0,2614.5571801031097,5000.435261811847,583.6245395550285,6162.36322376531,1286.358669004364,8975.53025474364,1357.262614783062,2795.095178214465,8150.233335764601,1281.1673658818754
4104420037281,0,1536.4898597340723,2062.8320139039906,3384.09047502119,0,945.105672952728,4124.726542099762,0,7438.006800505509,5022.376131869297,0,2614.5571801031097,5000.435261811847,583.6245395550285,6162.36322376531,1286.358669004364,8975.53025474364,1357.262614783062,2795.095178214465,8150.233335764601,1281.1673658818754
4104420037427,0,0,5564.657335033323,0,5075.015963476426,0,0,1652.471236621376,0,0,0,0,2774.4395368064593,3293.7479619174137,6751.055723530951,5919.8805125076415,0,1302.5436817717928,323.2480476323524,2918.8920901298397,0
4104420037427,0,0,5564.657335033323,0,5075.015963476426,0,0,1652.471236621376,0,0,0,0,2774.4395368064593,3293.7479619174137,6751.055723530951,5919.8805125076415,0,1302.5436817717928,323.2480476323524,2918.8920901298397,0
4104420037526,144.60101086276774,0,6807.44051890656,8595.610803524925,0,406.2152638740786,6664.466992397104,68.5099964616728,0,0,5119.395072715969,4712.935362068534,0,2343.968280415324,1495.2961878132198,0,0,741.7721999231658,0,3362.0563747404663,1696.3183699464807
4104420037526,144.60101086276774,0,6807.44051890656,8595.610803524925,0,406.2152638740786,6664.466992397104,68.5099964616728,0,0,5119.395072715969,4712.935362068534,0,2343.968280415324,1495.2961878132198,0,0,741.7721999231658,0,3362.0563747404663,1696.3183699464807
4104420038103,3287.494345376594,2328.8047164897052,802.7809375528709,4504.908381278523,0,0,0,3722.9538287255127,717.1744601353005,0,0,4663.9612679948605,1592.5766378506057,6874.027453145685,1329.401208614089,5408.802156633893,3108.8707710563212,4034.6953937550848,0,0,0
4104420038103,3287.494345376594,2328.8047164897052,802.7809375528709,4504.908381278523,0,0,0,3722.9538287255127,717.1744601353005,0,0,4663.9612679948605,1592.5766378506057,6874.027453145685,1329.401208614089,5408.802156633893,3108.8707710563212,4034.6953937550848,0,0,0
4104420045286,5816.684958028482,0,613.5588739401169,3755.1624604680155,0,0,1621.5643956297108,1321.0005261409235,0,6863.380007292944,4271.644632071527,0,0,0,2321.6346350147196,221.60165540295728,1284.2347830980498,0,3770.019191227132,1557.8087230726253,0
4104420045286,5816.684958028482,0,613.5588739401169,3755.1624604680155,0,0,1621.5643956297108,1321.0005261409235,0,6863.380007292944,4271.644632071527,0,0,0,2321.6346350147196,221.60165540295728,1284.2347830980498,0,3770.019191227132,1557.8087230726253,0
4104420053083,1,72.19312978138764,99.8466853870442,675.5663092920836,20.401071360972285,0,2760.9802890824617,1086.8521439234378,0,0,1,0,125.9846155624071,538.9637106112303,1,0,0,0,1,2,925.4045438952769
4104420053083,1,72.19312978138764,99.8466853870442,675.5663092920836,20.401071360972285,0,2760.9802890824617,1086.8521439234378,0,0,1,0,125.9846155624071,538.9637106112303,1,0,0,0,1,2,925.4045438952769
4104420053489,35.95450548414985,800.724303011755,0,0,0,1500,0,7781.991736395799,0,0,2016.5076245745086,231.9124086415509,633.7240045798369,0,96.57535686401624,0,0,1366.6098442459977,2,1,6585.765731049402
4104420053489,35.95450548414985,800.724303011755,0,0,0,1500,0,7781.991736395799,0,0,2016.5076245745086,231.9124086415509,633.7240045798369,0,96.57535686401624,0,0,1366.6098442459977,2,1,6585.765731049402
4104420053786,186.9949601078255,2,773.3771436717352,804.1437605322836,0,0,2400.192516384017,0,0,0,158.7725860218472,0,2,0,136.62515993718333,5112.416675995478,0,1470.9770067150355,72.238785826743,38.029711800265474,5843.291929016925
4104420053786,186.9949601078255,2,773.3771436717352,804.1437605322836,0,0,2400.192516384017,0,0,0,158.7725860218472,0,2,0,136.62515993718333,5112.416675995478,0,1470.9770067150355,72.238785826743,38.029711800265474,5843.291929016925
4104420053922,61.96645426144583,64.75863083346151,7346.285506496963,0,0,2906.110195526795,0,0,1132.6544410392628,3177.690681254171,64.77982361849209,0,214.72009865205206,474.05264761356216,130.56143928235724,0,3553.505675993322,1,48.362077734502975,19.90805665324976,2128.748084036053
4104420053922,61.96645426144583,64.75863083346151,7346.285506496963,0,0,2906.110195526795,0,0,1132.6544410392628,3177.690681254171,64.77982361849209,0,214.72009865205206,474.05264761356216,130.56143928235724,0,3553.505675993322,1,48.362077734502975,19.90805665324976,2128.748084036053
4104420054363,1,2690.472058122702,5999.13027124363,7434.061747188822,1543.631011301868,0,0,0,2413.754691023355,187.15894245556794,0,1797.9238892543415,4328.772050162337,0,47.055575300137576,2565.5830346049356,0,194.75891325105158,2,1,711.6952263202709
4104420054363,1,2690.472058122702,5999.13027124363,7434.061747188822,1543.631011301868,0,0,0,2413.754691023355,187.15894245556794,0,1797.9238892543415,4328.772050162337,0,47.055575300137576,2565.5830346049356,0,194.75891325105158,2,1,711.6952263202709
4104420055209,162.38385132376425,39.41065768210734,34.145868309234416,0,2,1706.458500548247,4413.630853237693,1474.2083674114565,847.164816260052,0,39.55589673064817,1,77.63199665532365,740.2346785095585,85.26137554549022,3900.878611641514,0,713.2471001627252,1,2,6796.306647327981
4104420055209,162.38385132376425,39.41065768210734,34.145868309234416,0,2,1706.458500548247,4413.630853237693,1474.2083674114565,847.164816260052,0,39.55589673064817,1,77.63199665532365,740.2346785095585,85.26137554549022,3900.878611641514,0,713.2471001627252,1,2,6796.306647327981
4104420055360,1,1,4941.94,6029.65,1,991.28,8142.18,5772.34,4891.96,0,91.36,3703.24,35.69,2,1,320.92,0,5633.63,91.36,1,0
4104420055360,1,1,4941.94,6029.65,1,991.28,8142.18,5772.34,4891.96,0,91.36,3703.24,35.69,2,1,320.92,0,5633.63,91.36,1,0
4104420056121,1,4896.654252624839,5679.289075183591,1263.152586066489,3324.7155697373664,7929.432555598063,2955.0329127286204,2721.3267750017217,1052.2289162550946,0,0,0,2,0,1,0,0,43.49520320665875,21.598617830709944,1,0
4104420056121,1,4896.654252624839,5679.289075183591,1263.152586066489,3324.7155697373664,7929.432555598063,2955.0329127286204,2721.3267750017217,1052.2289162550946,0,0,0,2,0,1,0,0,43.49520320665875,21.598617830709944,1,0
4104420056244,719.206926706454,4379.048107883033,0,0,4733.622643801335,2912.964771200401,0,4033.72938238075,0,6158.891611383766,1182.9153726129675,4534.469474714696,34.284228807144686,2115.1750986796687,2797.327548089582,2730.0174293608907,3582.0295347063325,2,121.49221813545235,3553.2107810287885,5804.521653371448
4104420056244,719.206926706454,4379.048107883033,0,0,4733.622643801335,2912.964771200401,0,4033.72938238075,0,6158.891611383766,1182.9153726129675,4534.469474714696,34.284228807144686,2115.1750986796687,2797.327548089582,2730.0174293608907,3582.0295347063325,2,121.49221813545235,3553.2107810287885,5804.521653371448
4104420056343,830.4463707842918,0,0,2236.054978469673,2824.7880869075775,2470.007589538657,0,939.8801804569906,0,0,8130.803128941385,2134.354629219344,64.85610474609206,1208.994264340328,3778.64745789029,1656.7038789494882,3158.0652452694967,78.82079908215592,2216.8147843195406,0,50.603436570569094
4104420056343,830.4463707842918,0,0,2236.054978469673,2824.7880869075775,2470.007589538657,0,939.8801804569906,0,0,8130.803128941385,2134.354629219344,64.85610474609206,1208.994264340328,3778.64745789029,1656.7038789494882,3158.0652452694967,78.82079908215592,2216.8147843195406,0,50.603436570569094
4104420057487,0,0,1441.2020638051933,0,0,0,0,0,7057.068401434054,0,2979.1039253277613,2493.8079433165676,0,841.3720844559663,37.54520848031829,6521.133407622659,0,0,1,10.10080373426191,0
4104420057487,0,0,1441.2020638051933,0,0,0,0,0,7057.068401434054,0,2979.1039253277613,2493.8079433165676,0,841.3720844559663,37.54520848031829,6521.133407622659,0,0,1,10.10080373426191,0
4104420060180,0,2486.7585879328303,1986.4104613511881,4666.260885791778,2571.522560657683,1315.5756486335897,2771.5109506315584,0,0,0,0,937.3789115049935,0,0,1531.7363358889834,0,0,8606.33921152535,6663.015572046732,5709.81794869245,1405.6443180596943
4104420060180,0,2486.7585879328303,1986.4104613511881,4666.260885791778,2571.522560657683,1315.5756486335897,2771.5109506315584,0,0,0,0,937.3789115049935,0,0,1531.7363358889834,0,0,8606.33921152535,6663.015572046732,5709.81794869245,1405.6443180596943
4104420073548,5242.793214257644,424.004545777046,3165.8372099846347,0,0,2587.395741491551,7421.0652743502715,1177.8399527295946,1969.4207588068346,6852.891999622252,0,0,0,1064.8551324044886,2,0,1778.1189585621075,0,2263.3667567019043,1303.6704807224903,6361.5584179905845
4104420073548,5242.793214257644,424.004545777046,3165.8372099846347,0,0,2587.395741491551,7421.0652743502715,1177.8399527295946,1969.4207588068346,6852.891999622252,0,0,0,1064.8551324044886,2,0,1778.1189585621075,0,2263.3667567019043,1303.6704807224903,6361.5584179905845
4104420074903,0,0,0,0,4362.314546395945,2495.376387884205,0,0,0,0,3263.266383726732,612.331348201791,2767.8695807305035,3219.3637309979176,2,0,0,5369.0321074159465,2007.0924044295355,322.19540088855933,0
4104420074903,0,0,0,0,4362.314546395945,2495.376387884205,0,0,0,0,3263.266383726732,612.331348201791,2767.8695807305035,3219.3637309979176,2,0,0,5369.0321074159465,2007.0924044295355,322.19540088855933,0
4104420076907,0,5695.663096052075,4103.851842117626,4069.6769669727905,5754.187101658047,5386.821449951079,2637.8818822256585,0,4766.533559562529,0,0,2165.6453646382606,4529.479104500584,1765.0933255491357,2,0,4976.269237394855,0,5364.977667796974,3978.8042911073035,5807.284102176235
4104420076907,0,5695.663096052075,4103.851842117626,4069.6769669727905,5754.187101658047,5386.821449951079,2637.8818822256585,0,4766.533559562529,0,0,2165.6453646382606,4529.479104500584,1765.0933255491357,2,0,4976.269237394855,0,5364.977667796974,3978.8042911073035,5807.284102176235
4104420080423,0,4610.191661797048,3820.33917370413,0,0,5609.961207754952,0,0,0,0,2454.043642957313,3962.3656017823328,5929.401601182413,1825.6505000250902,6240.3705998248015,4026.940153302098,0,5539.54980350366,2441.0596548707585,2901.6758086757204,3516.390175224254
4104420080423,0,4610.191661797048,3820.33917370413,0,0,5609.961207754952,0,0,0,0,2454.043642957313,3962.3656017823328,5929.401601182413,1825.6505000250902,6240.3705998248015,4026.940153302098,0,5539.54980350366,2441.0596548707585,2901.6758086757204,3516.390175224254
4104420134607,1,65.08,2439.55,415.17,0,0,2829.46,2699.76,1,0,83.99,0,2,0,3484.31,6668.55,0,1,72.88,1,5761.85
4104420134607,1,65.08,2439.55,415.17,0,0,2829.46,2699.76,1,0,83.99,0,2,0,3484.31,6668.55,0,1,72.88,1,5761.85
4104420136564,1,97.13637953579551,0,0,1774.300191950871,3771.3109241991797,1518.6605041022094,0,0,0,6175.160797584811,231.33891987050055,2,0,3166.7554298141795,0,40.572515929788345,3315.380973901058,1,1,0
4104420136564,1,97.13637953579551,0,0,1774.300191950871,3771.3109241991797,1518.6605041022094,0,0,0,6175.160797584811,231.33891987050055,2,0,3166.7554298141795,0,40.572515929788345,3315.380973901058,1,1,0
