code,nuts,almondnuts,brazil_nuts,macadamia_nuts,hazelnut,pistachio,walnut,cashew,celery,crustaceans,eggs,fish,gluten,lupin,milk,molluscs,mustard,peanut,sesame,soy,sulfite
4104420145122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420145962,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0
4104420145962,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0
4104420146860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420146860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420173279,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4104420173279,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4104420173514,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
4104420173514,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0
4104420179080,39.12889974533715,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,1,0
4104420179080,39.12889974533715,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,1,0
4104420179189,173.82838522574343,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,41.38486537214667,1,0
4104420179189,173.82838522574343,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,41.38486537214667,1,0
4104420179417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420179417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420181007,1,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,1,1,0
4104420181007,1,1,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,1,1,0
4104420182479,2,2,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4104420182479,2,2,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
4104420183223,1,0,0,0,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0
4104420183223,1,0,0,0,1,1,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0
4104420184039,2,0,,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
4104420184039,2,0,,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
4104420184497,21.790314155157937,92.95864168722272,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
4104420184497,21.790314155157937,92.95864168722272,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
4104420187412,0,0.0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0.0,0,1,
4104420187412,0,0.0,0,0.0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0.0,0,1,
4104420188174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420188174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4104420204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420204225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420205444,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.362800309128637,0,0
4104420205444,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.362800309128637,0,0
4104420206618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4104420206618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4104420207325,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420207325,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420208247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4104420208247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
4104420209466,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0
4104420209466,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0
4104420209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.32538127380118,0,0,0,0,0,0
4104420209756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.32538127380118,0,0,0,0,0,0
4104420214040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420214040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420214620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420214620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420215856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4104420215856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4104420218536,,,,,,,,,,,,,,,,,,,,,
4104420218536,,,,,,,,,,,,,,,,,,,,,
4104420220355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4104420220355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4104420220713,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,2,1,0,0
4104420220713,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,2,1,0,0
4104420221710,47.52857643700116,1,0,0,0,0,0,80.44581958947687,0,0,0,0,0,0,0,0,0,0,32.78701024449916,18.606759987964494,0
4104420221710,47.52857643700116,1,0,0,0,0,0,80.44581958947687,0,0,0,0,0,0,0,0,0,0,32.78701024449916,18.606759987964494,0
4104420221833,1,1,,1,1,,1,1,0,,0,0,2,0,1,0,0,,1,0,0
4104420221833,1,1,,1,1,,1,1,0,,0,0,2,0,1,0,0,,1,0,0
4104420222748,2,31.699318673239215,,0,2,1,,0,0,0,0,0,1,0,2,0,0,0,0,0,0
4104420222748,2,31.699318673239215,,0,2,1,,0,0,0,0,0,1,0,2,0,0,0,0,0,0
4104420223530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420223530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104420225770,,,,,,,,,,,,,,,,,,,,,
4104420225770,,,,,,,,,,,,,,,,,,,,,
4104420225800,2,2,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0
4104420225800,2,2,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,0
