composed_key,actual_arrival,actual_departure,scheduled_arrival,scheduled_departure
2011-12-01 - AA-400-DFW-JFK,2638,2462,,
2011-12-01 - AA-400-DFW-JFK,2632,2462,2639,2440
2011-12-01 - AA-4277-CVG-JFK,2563,2461,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2461,2595,2470
2011-12-01 - AA-4277-CVG-JFK,,,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2562,2470,2585,2470
2011-12-01 - AA-4277-CVG-JFK,,,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2562,2471,,
2011-12-01 - AA-4277-CVG-JFK,2562,2471,,
2011-12-01 - AA-4277-CVG-JFK,2562,2471,,
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2560,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2562,2470,2585,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2560,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2562,2471,,
2011-12-01 - AA-4277-CVG-JFK,,2471,,
2011-12-01 - AA-4277-CVG-JFK,2563,2461,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2471,2595,2470
2011-12-01 - AA-4277-CVG-JFK,2563,2470,2595,2470
2011-12-01 - AA-431-MIA-SFO,2619,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2251,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2251,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2620,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2613,2271,2602,2255
2011-12-01 - AA-431-MIA-SFO,,2272,,
2011-12-01 - AA-431-MIA-SFO,2624,2251,2630,2255
2011-12-01 - AA-431-MIA-SFO,2620,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2624,2272,2630,2255
2011-12-01 - AA-431-MIA-SFO,2613,2271,2602,2255
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2613,2272,,
2011-12-01 - AA-431-MIA-SFO,2613,2272,,
2011-12-01 - AA-431-MIA-SFO,2613,2272,,
2011-12-01 - AA-431-MIA-SFO,,,2630,
2011-12-01 - AA-431-MIA-SFO,2624,2271,2630,2255
2011-12-01 - AA-431-MIA-SFO,2613,2272,,
2011-12-01 - AA-446-DFW-PHL,,,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-446-DFW-PHL,2699,2533,2673,2510
2011-12-01 - AA-446-DFW-PHL,,,,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2514,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2514,2690,2510
2011-12-01 - AA-446-DFW-PHL,,2533,,
2011-12-01 - AA-446-DFW-PHL,2708,2533,,
2011-12-01 - AA-446-DFW-PHL,2708,2533,,
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,,,2690,
2011-12-01 - AA-446-DFW-PHL,2699,2533,2673,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2708,2533,,
2011-12-01 - AA-446-DFW-PHL,2708,2533,,
2011-12-01 - AA-446-DFW-PHL,2709,2532,2690,2510
2011-12-01 - AA-446-DFW-PHL,2709,2533,2690,2510
2011-12-01 - AA-466-IAH-MIA,2285,2158,2300,2160
2011-12-01 - AA-466-IAH-MIA,2284,,2300,
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2158,2300,2160
2011-12-01 - AA-466-IAH-MIA,2270,2169,,
2011-12-01 - AA-466-IAH-MIA,2270,2169,,
2011-12-01 - AA-466-IAH-MIA,2280,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2280,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2280,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2270,2168,2271,2160
2011-12-01 - AA-466-IAH-MIA,,2169,,
2011-12-01 - AA-466-IAH-MIA,2285,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2270,2169,,
2011-12-01 - AA-466-IAH-MIA,2270,2169,,
2011-12-01 - AA-466-IAH-MIA,2270,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2158,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2168,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2285,2169,2300,2160
2011-12-01 - AA-466-IAH-MIA,2270,2168,2271,2160
2011-12-01 - AA-466-IAH-MIA,2285,2169,2300,2160
2011-12-01 - AA-484-DFW-MIA,2919,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2917,2789,,
2011-12-01 - AA-484-DFW-MIA,2917,2789,,
2011-12-01 - AA-484-DFW-MIA,2919,2776,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,2917,2790,,
2011-12-01 - AA-484-DFW-MIA,2917,2789,2906,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,,2789,,
2011-12-01 - AA-484-DFW-MIA,2919,,2935,
2011-12-01 - AA-484-DFW-MIA,2915,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2776,2935,2775
2011-12-01 - AA-484-DFW-MIA,,,,2775
2011-12-01 - AA-484-DFW-MIA,2917,2789,,
2011-12-01 - AA-484-DFW-MIA,,,2935,2775
2011-12-01 - AA-484-DFW-MIA,,,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2790,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-484-DFW-MIA,2917,2789,2906,2775
2011-12-01 - AA-484-DFW-MIA,2919,2789,2935,2775
2011-12-01 - AA-59-JFK-SFO,2580,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2200,,
2011-12-01 - AA-59-JFK-SFO,2592,2174,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2199,2529,2170
2011-12-01 - AA-59-JFK-SFO,,,2565,
2011-12-01 - AA-59-JFK-SFO,2592,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2200,,
2011-12-01 - AA-59-JFK-SFO,2592,2174,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2569,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2199,2529,2170
2011-12-01 - AA-59-JFK-SFO,2569,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2199,2529,2170
2011-12-01 - AA-59-JFK-SFO,2572,2200,,
2011-12-01 - AA-59-JFK-SFO,2580,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2174,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2572,2200,,
2011-12-01 - AA-59-JFK-SFO,,2200,,
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2200,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - AA-59-JFK-SFO,2592,2199,2565,2170
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2338,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2338,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2462,2336,,
2011-12-01 - CO-1193-EWR-MCO,2462,2337,2468,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2462,2337,2468,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2294,2478,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,2295
2011-12-01 - CO-1193-EWR-MCO,,,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2463,2338,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2338,2478,2295
2011-12-01 - CO-1193-EWR-MCO,2469,2338,2478,2295
