composed_key,actual_arrival,actual_departure,scheduled_arrival,scheduled_departure
2011-12-01 - AA-1165-JFK-MIA,2325.0,2183.0,,
2011-12-01 - AA-1165-JFK-MIA,2325.0,2183.0,,
2011-12-01 - AA-1165-JFK-MIA,2325.0,2183.0,,
2011-12-01 - AA-1165-JFK-MIA,2344.0,2183.0,2374.0,2159.0
2011-12-01 - AA-1165-JFK-MIA,2344.0,2183.0,2374.0,2159.0
2011-12-01 - AA-1165-JFK-MIA,2338.0,2183.0,2374.0,2159.0
2011-12-01 - AA-1165-JFK-MIA,2344.0,2182.0,2374.0,2159.0
2011-12-01 - AA-1165-JFK-MIA,2344.0,2183.0,2374.0,2159.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,,,,2580.0
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2773.0,2643.0,,
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2773.0,2643.0,,
2011-12-01 - AA-1279-DFW-PHX,2773.0,2643.0,,
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2790.0,2628.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2790.0,2628.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2780.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,,2643.0,,
2011-12-01 - AA-1279-DFW-PHX,2773.0,2644.0,2714.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2773.0,2644.0,2714.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2773.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2773.0,2644.0,,
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2779.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1279-DFW-PHX,2790.0,2644.0,2735.0,2580.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2241.0,2358.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2374.0,2242.0,,
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2241.0,2358.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2374.0,2242.0,,
2011-12-01 - AA-1434-DFW-MCO,,2242.0,,
2011-12-01 - AA-1434-DFW-MCO,2376.0,2228.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2228.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2374.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2369.0,2242.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2374.0,2242.0,,
2011-12-01 - AA-1434-DFW-MCO,2369.0,2241.0,2358.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2376.0,2241.0,2375.0,2235.0
2011-12-01 - AA-1434-DFW-MCO,2374.0,2242.0,,
2011-12-01 - AA-1434-DFW-MCO,2368.0,,2375.0,
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2142.0,1930.0,2150.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2142.0,1930.0,2150.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2142.0,1930.0,2150.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2142.0,1930.0,2150.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,,,2150.0,
2011-12-01 - AA-1522-SFO-ORD,2149.0,1931.0,2150.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2152.0,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,2152.0,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,2152.0,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2154.0,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-1522-SFO-ORD,2152.0,1931.0,,
2011-12-01 - AA-1522-SFO-ORD,,,3590.0,3355.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,,
2011-12-01 - AA-222-LAX-BOS,2649.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,2632.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,,
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2345.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2649.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,,,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,,2372.0,,
2011-12-01 - AA-222-LAX-BOS,2654.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2372.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2345.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,,
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,2632.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2654.0,2371.0,2670.0,2350.0
2011-12-01 - AA-222-LAX-BOS,2652.0,2372.0,,
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3151.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3174.0,3044.0,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3151.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,,
2011-12-01 - AA-2312-DFW-DTW,,3029.0,,
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,,
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,,
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,3155.0,3029.0,3151.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-2312-DFW-DTW,,,3170.0,3025.0
2011-12-01 - AA-3804-PHL-ORD,,,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2755.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,,,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,,
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,,
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,,
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,,,,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2755.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,,
2011-12-01 - AA-3804-PHL-ORD,2743.0,2612.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2736.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,2743.0,2612.0,2765.0,2615.0
2011-12-01 - AA-3804-PHL-ORD,,2624.0,,
2011-12-01 - AA-3804-PHL-ORD,2743.0,2624.0,2765.0,2615.0
2011-12-01 - AA-3823-LAX-DEN,1861.0,1756.0,,
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,1875.0,
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,,
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,,
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,1861.0,3196.0,1865.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,,
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,1875.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,1861.0,3196.0,1865.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,3186.0,,
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,1875.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,1875.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,1875.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,3289.0,3186.0,1875.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-3823-LAX-DEN,,,3315.0,3180.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2638.0,2461.0,2615.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2447.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,,,,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2638.0,2462.0,,
2011-12-01 - AA-400-DFW-JFK,2638.0,2462.0,,
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,,
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,,
2011-12-01 - AA-400-DFW-JFK,2644.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,,2462.0,,
2011-12-01 - AA-400-DFW-JFK,2644.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2461.0,,
2011-12-01 - AA-400-DFW-JFK,2644.0,2447.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2632.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2638.0,2461.0,2615.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2644.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2636.0,2462.0,2639.0,2440.0
2011-12-01 - AA-400-DFW-JFK,2638.0,2462.0,,
2011-12-01 - AA-400-DFW-JFK,2632.0,2462.0,2639.0,2440.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2461.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2461.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,,,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2562.0,2470.0,2585.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,,,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2562.0,2471.0,,
2011-12-01 - AA-4277-CVG-JFK,2562.0,2471.0,,
2011-12-01 - AA-4277-CVG-JFK,2562.0,2471.0,,
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2560.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2562.0,2470.0,2585.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2560.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2562.0,2471.0,,
2011-12-01 - AA-4277-CVG-JFK,,2471.0,,
2011-12-01 - AA-4277-CVG-JFK,2563.0,2461.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2471.0,2595.0,2470.0
2011-12-01 - AA-4277-CVG-JFK,2563.0,2470.0,2595.0,2470.0
2011-12-01 - AA-431-MIA-SFO,2619.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2251.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2251.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2620.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2613.0,2271.0,2602.0,2255.0
2011-12-01 - AA-431-MIA-SFO,,2272.0,,
2011-12-01 - AA-431-MIA-SFO,2624.0,2251.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2620.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2272.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2613.0,2271.0,2602.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2613.0,2272.0,,
2011-12-01 - AA-431-MIA-SFO,2613.0,2272.0,,
2011-12-01 - AA-431-MIA-SFO,2613.0,2272.0,,
2011-12-01 - AA-431-MIA-SFO,,,2630.0,
2011-12-01 - AA-431-MIA-SFO,2624.0,2271.0,2630.0,2255.0
2011-12-01 - AA-431-MIA-SFO,2613.0,2272.0,,
2011-12-01 - AA-446-DFW-PHL,,,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2699.0,2533.0,2673.0,2510.0
2011-12-01 - AA-446-DFW-PHL,,,,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2514.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2514.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,,2533.0,,
2011-12-01 - AA-446-DFW-PHL,2708.0,2533.0,,
2011-12-01 - AA-446-DFW-PHL,2708.0,2533.0,,
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,,,2690.0,
2011-12-01 - AA-446-DFW-PHL,2699.0,2533.0,2673.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2708.0,2533.0,,
2011-12-01 - AA-446-DFW-PHL,2708.0,2533.0,,
2011-12-01 - AA-446-DFW-PHL,2709.0,2532.0,2690.0,2510.0
2011-12-01 - AA-446-DFW-PHL,2709.0,2533.0,2690.0,2510.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2158.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2284.0,,2300.0,
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2158.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2270.0,2169.0,,
2011-12-01 - AA-466-IAH-MIA,2270.0,2169.0,,
2011-12-01 - AA-466-IAH-MIA,2280.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2280.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2280.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2270.0,2168.0,2271.0,2160.0
2011-12-01 - AA-466-IAH-MIA,,2169.0,,
2011-12-01 - AA-466-IAH-MIA,2285.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2270.0,2169.0,,
2011-12-01 - AA-466-IAH-MIA,2270.0,2169.0,,
2011-12-01 - AA-466-IAH-MIA,2270.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2158.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2168.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2169.0,2300.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2270.0,2168.0,2271.0,2160.0
2011-12-01 - AA-466-IAH-MIA,2285.0,2169.0,2300.0,2160.0
2011-12-01 - AA-484-DFW-MIA,2919.0,2790.0,2935.0,2775.0
2011-12-01 - AA-484-DFW-MIA,2917.0,2789.0,,
2011-12-01 - AA-484-DFW-MIA,2917.0,2789.0,,
2011-12-01 - AA-484-DFW-MIA,2919.0,2776.0,2935.0,2775.0
2011-12-01 - AA-484-DFW-MIA,2919.0,2789.0,2935.0,2775.0
2011-12-01 - AA-484-DFW-MIA,2919.0,2789.0,2935.0,2775.0
2011-12-01 - AA-484-DFW-MIA,2917.0,2790.0,,
